,id,Classification
7247,RM6116-Framework-Schedule-3-Framework-Prices-vFinal-11--20250626-5184,details
7248,RM6116-Framework-Schedule-3-Framework-Prices-vFinal-11--20250626-5187,details
7249,RM6116-Framework-Schedule-3-Framework-Prices-vFinal-11--20250626-5189,details
7250,RM6116-Framework-Schedule-4-Framework-Management-vFinal--20250626-5194,details
7251,RM6116-Framework-Schedule-4-Framework-Management-vFinal--20250626-5209,details
7252,RM6116-Framework-Schedule-4-Framework-Management-vFinal--20250626-5212,details
7253,RM6116-Framework-Schedule-5-Management-Charges-and-Information-vFinal--20250626-5220,details
7254,RM6116-Framework-Schedule-6-Order-Form-Template-and-Call-Off-Schedules-vFinal11--20250626-5247,details
7255,RM6116-Framework-Schedule-6-Order-Form-Template-and-Call-Off-Schedules-vFinal11--20250626-5250,details
7256,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5053,details
7257,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5054,details
7258,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5092,details
7259,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5101,details
7260,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5111,details
7261,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5118,details
7262,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5126,details
7263,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5148,details
7264,RM6116-Framework-Schedule-7-Call-Off-Award-Procedure-v10-2--20250626-5256,details
7265,RM6116-Framework-Schedule-7-Call-Off-Award-Procedure-v10-2--20250626-5257,details
7266,RM6116-Framework-Schedule-7-Call-Off-Award-Procedure-v10-2--20250626-5264,details
7267,RM6116-Framework-Schedule-7-Call-Off-Award-Procedure-v10-2--20250626-5275,details
7268,RM6116-Framework-Schedule-7-Call-Off-Award-Procedure-v10-2--20250626-5280,details
7269,RM6116-Framework-Schedule-7-Call-Off-Award-Procedure-v10-2--20250626-5281,details
7270,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5344,details
7271,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5026,details
7272,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5033,details
7273,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5039,details
7274,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5589,details
7275,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5594,details
7276,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5601,details
7277,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5602,details
7278,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5613,details
7279,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5627,details
7280,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5629,details
7281,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5633,details
7282,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5638,details
7283,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5647,details
7284,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5660,details
7285,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5672,details
7286,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5679,details
7287,RM6116-Network-Services-3-Statement-of-Requirements-Template-accessible-v1-1--20250626-5712,details
7288,RM6116-Network-Services-3-Statement-of-Requirements-Template-accessible-v1-1--20250626-5719,details
7289,RM6116-NS3-Core-terms-v3011--20250626-5725,details
7290,RM6116-NS3-Core-terms-v3011--20250626-5728,details
7291,RM6116-NS3-Core-terms-v3011--20250626-5744,details
7292,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5379,details
7293,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5393,details
7294,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5394,details
7295,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5405,details
7296,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5412,details
7297,RM6116-Joint-Schedule-11-Processing-Data-vFinal-1--20250626-5439,details
7298,RM6116-Joint-Schedule-11-Processing-Data-vFinal-1--20250626-5443,details
7299,RM6116-Joint-Schedule-11-Processing-Data-vFinal-1--20250626-5465,details
7300,RM6116-Joint-Schedule-11-Processing-Data-vFinal-1--20250626-5482,details
7301,RM6116-Joint-Schedule-11-Processing-Data-vFinal-1--20250626-5487,details
7302,RM6116-Joint-Schedule-11-Processing-Data-vFinal-1--20250626-5488,details
7303,RM6116-Joint-Schedule-11-Processing-Data-vFinal-1--20250626-5511,details
7304,RM6116-Joint-Schedule-12-Supply-Chain-Visibility-vFinal--20250626-5521,details
7305,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5969,details
7306,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5982,details
7307,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5996,details
7308,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-6000,details
7309,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-6010,details
7310,RM6187-Call-Off-Schedule-14_-Service-Levels---20250626-6032,details
7311,RM6187-Call-Off-Schedule-15_-Call-Off-Contract-Management---20250626-6042,details
7312,RM6187-Call-Off-Schedule-15_-Call-Off-Contract-Management---20250626-6047,details
7313,RM6187-Call-Off-Schedule-16_-Benchmarking--20250626-6058,details
7314,RM6116_Key-changes-from-NS2-to-NS3_V10docx--20250626-5885,details
7315,RM6116_Key-changes-from-NS2-to-NS3_V10docx--20250626-5888,details
7316,RM6116_Key-changes-from-NS2-to-NS3_V10docx--20250626-5890,details
7317,RM6187-Benchmarkingdocx--20250626-5893,details
7318,RM6187-Call-Off-Schedule-10_-Exit-Management---20250626-5906,details
7319,RM6187-Call-Off-Schedule-10_-Exit-Management---20250626-5908,details
7320,RM6187-Call-Off-Schedule-10_-Exit-Management---20250626-5912,details
7321,RM6187-Call-Off-Schedule-10_-Exit-Management---20250626-5918,details
7322,RM6187-Call-Off-Schedule-10_-Exit-Management---20250626-5939,details
7323,RM6187-Call-Off-Schedule-19_-Scottish-Law---20250626-6093,details
7324,RM6187-Call-Off-Schedule-19_-Scottish-Law---20250626-6097,details
7325,RM6187-Call-Off-Schedule-21_-Northern-Ireland-Law---20250626-6102,details
7326,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6121,details
7327,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6134,details
7328,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6141,details
7329,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6148,details
7330,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6149,details
7331,RM6116-NS3-Core-terms-v3011--20250626-5784,details
7332,RM6116-NS3-Core-terms-v3011--20250626-5799,details
7333,RM6116-NS3-Core-terms-v3011--20250626-5800,details
7334,RM6116_description--20250626-5857,details
7335,RM6187-Framework-Schedule-1_-Specification--20250626-6470,details
7336,RM6187-Framework-Schedule-1_-Specification--20250626-6471,details
7337,RM6187-Framework-Schedule-3_-Framework-Prices---20250626-6490,details
7338,RM6187-Framework-Schedule-3_-Framework-Prices---20250626-6491,details
7339,RM6187-Framework-Schedule-3_-Framework-Prices---20250626-6495,details
7340,RM6187-Framework-Schedule-3_-Framework-Prices---20250626-6498,details
7341,RM6187-Framework-Schedule-4_-Framework-Management---20250626-6507,details
7342,RM6187-Framework-Schedule-4_-Framework-Management---20250626-6509,details
7343,RM6187-Framework-Schedule-4_-Framework-Management---20250626-6512,details
7344,RM6187-Framework-Schedule-4_-Framework-Management---20250626-6514,details
7345,RM6187-Framework-Schedule-4_-Framework-Management---20250626-6524,details
7346,RM6187-Framework-Schedule-5_-Management-Charges-and-Information---20250626-6531,details
7347,RM6187-Framework-Schedule-5_-Management-Charges-and-Information---20250626-6539,details
7348,RM6187-Framework-Schedule-5_-Management-Charges-and-Information---20250626-6543,details
7349,RM6187-Framework-Schedule-5_-Management-Charges-and-Information---20250626-6548,details
7350,RM6187-Framework-Schedule-6_-Order-Form-and-Call-Off-Schedules-4--20250626-6557,details
7351,RM6187-Call-Off-Schedule-9_-Security---20250626-6274,details
7352,RM6187-Call-Off-Schedule-9_-Security---20250626-6276,details
7353,RM6187-Call-Off-Schedule-9_-Security---20250626-6280,details
7354,RM6187-Call-Off-Schedule-9_-Security---20250626-6290,details
7355,RM6187-Call-Off-Schedule-9_-Security---20250626-6291,details
7356,RM6187-Call-Off-Schedule-9_-Security---20250626-6293,details
7357,RM6187-Call-Off-Schedule-9_-Security---20250626-6301,details
7358,RM6187-Call-Off-Schedule-9_-Security---20250626-6315,details
7359,RM6187-Call-Off-Schedule-9_-Security---20250626-6332,details
7360,RM6187-Call-Off-Schedule-9_-Security---20250626-6344,details
7361,RM6187-Core-Terms---20250626-6352,details
7362,RM6187-Core-Terms---20250626-6353,details
7363,RM6187-Core-Terms---20250626-6361,details
7364,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6179,details
7365,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6180,details
7366,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6197,details
7367,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6202,details
7368,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6203,details
7369,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6211,details
7370,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6214,details
7371,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6218,details
7372,RM6187-Call-Off-Schedule-8_-Business-Continuity-and-Disaster-Recovery---20250626-6230,details
7373,RM6187-Call-Off-Schedule-8_-Business-Continuity-and-Disaster-Recovery---20250626-6244,details
7374,RM6187-Core-Terms---20250626-6366,details
7375,RM6187-Core-Terms---20250626-6393,details
7376,RM6187-Core-Terms---20250626-6402,details
7377,RM6187-Core-Terms---20250626-6404,details
7378,RM6187-Core-Terms---20250626-6419,details
7379,RM6187-Core-Terms---20250626-6428,details
7380,RM6187-Framework-Schedule-1_-Specification--20250626-6462,details
7381,RM6187-Joint-Schedule-1_-Definitions---20250626-6868,details
7382,RM6187-Joint-Schedule-1_-Definitions---20250626-6877,details
7383,RM6187-Joint-Schedule-2_-Variation-Form--20250626-6884,details
7384,RM6187-Joint-Schedule-3_-Insurance-Requirements--20250626-6894,details
7385,RM6187-Joint-Schedule-5_-Corporate-Social-Responsibility---20250626-6911,details
7386,RM6187-Joint-Schedule-6_-Key-Subcontractors--20250626-6921,details
7387,RM6187-Joint-Schedule-6_-Key-Subcontractors--20250626-6927,details
7388,RM6187-Joint-Schedule-7_-Financial-Difficulties-1--20250626-6931,details
7389,RM6187-Joint-Schedule-7_-Financial-Difficulties-1--20250626-6943,details
7390,RM6187-Joint-Schedule-7_-Financial-Difficulties-1--20250626-6950,details
7391,RM6187-Joint-Schedule-8_-Guarantee---20250626-6963,details
7392,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6668,details
7393,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6669,details
7394,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6679,details
7395,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6694,details
7396,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6740,details
7397,RM6187-Joint-Schedule-1_-Definitions---20250626-6755,details
7398,RM6187-Joint-Schedule-1_-Definitions---20250626-6756,details
7399,RM6187-Joint-Schedule-1_-Definitions---20250626-6769,details
7400,RM6187-Joint-Schedule-1_-Definitions---20250626-6792,details
7401,RM6187-Joint-Schedule-1_-Definitions---20250626-6798,details
7402,RM6187-Joint-Schedule-1_-Definitions---20250626-6811,details
7403,RM6187-Joint-Schedule-1_-Definitions---20250626-6819,details
7404,RM6187-Joint-Schedule-1_-Definitions---20250626-6824,details
7405,RM6187-Joint-Schedule-1_-Definitions---20250626-6853,details
7406,RM6187-How-to-use-Contractual-Documents--1--20250626-6620,details
7407,RM6187-How-to-use-Contractual-Documents--1--20250626-6629,details
7408,RM6187-How-to-use-Contractual-Documents--1--20250626-6652,details
7409,RM6187-Joint-Schedule-8_-Guarantee---20250626-6979,details
7410,RM6187-Joint-Schedule-8_-Guarantee---20250626-6992,details
7411,RM6187-Joint-Schedule-8_-Guarantee---20250626-7003,details
7412,RM6187-Joint-Schedule-8_-Guarantee---20250626-7011,details
7413,RM6187-Joint-Schedule-8_-Guarantee---20250626-7015,details
7414,RM6187-MCF3-Grade-Definitions---20250626-7023,details
7415,RM6187-MCF3-Grade-Definitions---20250626-7026,details
7416,RM6187-T11b-Unsuccessful-Letter-1--20250626-7048,details
7417,RM6187-T11b-Unsuccessful-Letter-1--20250626-7053,details
7418,RM6187-T2-Attachment-3-Statement-of-Requirements-docx--20250626-7059,details
7419,RM6187-T2-Attachment-3-Statement-of-Requirements-docx--20250626-7060,details
7420,RM6187-T2-Attachment-3-Statement-of-Requirements-docx--20250626-7065,details
7421,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7094,details
7422,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7095,details
7423,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7098,details
7424,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7105,details
7425,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7120,details
7426,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7121,details
7427,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7123,details
7428,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7129,details
7429,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7138,details
7430,RM6187-T4-Request-for-Information---20250626-7153,details
7431,RM6187-T5-Attachment-1-About-the-Procurement--20250626-7169,details
7432,RM6187-T5-Attachment-1-About-the-Procurement--20250626-7179,details
7433,RM6187-T5-Attachment-1-About-the-Procurement--20250626-7183,details
7434,RM6187-T6-Attachment-2-How-to-Bid-including-Evaluation-Criteria---20250626-7214,details
7435,RM6187-T6-Attachment-2-How-to-Bid-including-Evaluation-Criteria---20250626-7221,details
7436,RM6187-T9-Evaluator-Competency-Profile-1--20250626-7246,details
7437,DPS-Core-Terms-v103-1--20250626-7269,details
7438,DPS-Core-Terms-v103-1--20250626-7281,details
7439,DPS-Core-Terms-v103-1--20250626-7298,details
7440,DPS-Core-Terms-v103-1--20250626-7307,details
7441,DPS-Core-Terms-v103-1--20250626-7313,details
7442,DPS-Core-Terms-v103-1--20250626-7349,details
7443,RM6264-DPS-Buyer-Guide-v30--20250626-7498,details
7444,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7527,details
7445,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7530,details
7446,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7542,details
7447,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7549,details
7448,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7550,details
7449,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7551,details
7450,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7558,details
7451,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7568,details
7452,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7573,details
7453,RM6264-Attachment-1-About-the-Procurement-v2--20250626-7374,details
7454,RM6264-Attachment-1-About-the-Procurement-v2--20250626-7377,details
7455,RM6264-Attachment-1-About-the-Procurement-v2--20250626-7382,details
7456,RM6264-Attachment-2-How-to-Bid-v1--20250626-7386,details
7457,RM6264-Attachment-2-How-to-Bid-v1--20250626-7393,details
7458,RM6264-Attachment-2-How-to-Bid-v1--20250626-7404,details
7459,RM6264-Attachment-2-How-to-Bid-v1--20250626-7411,details
7460,RM6264-Attachment-2-How-to-Bid-v1--20250626-7413,details
7461,RM6264-DPS-Buyer-Guide-v30--20250626-7466,details
7462,RM6264-DPS-Buyer-Guide-v30--20250626-7473,details
7463,RM6264-DPS-Joint-Schedule-7-Financial-Difficulties-v10--20250626-7680,details
7464,RM6264-DPS-Joint-Schedule-8-Guarantee-v10--20250626-7707,details
7465,RM6264-DPS-Joint-Schedule-9-Minimum-Standards-of-Reliability-v10--20250626-7715,details
7466,RM6264-DPS-Order-Schedule-1-Transparency-Reports-v10--20250626-7720,details
7467,RM6264-DPS-Order-Schedule-10-Exit-Management-v10--20250626-7731,details
7468,RM6264-DPS-Order-Schedule-10-Exit-Management-v10--20250626-7751,details
7469,RM6264-DPS-Order-Schedule-10-Exit-Management-v10--20250626-7752,details
7470,RM6264-DPS-Order-Schedule-12-Clustering-v10--20250626-7759,details
7471,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7586,details
7472,RM6264-DPS-Joint-Schedule-12-Supply-Chain-Visibility-v10--20250626-7589,details
7473,RM6264-DPS-Joint-Schedule-12-Supply-Chain-Visibility-v10--20250626-7591,details
7474,RM6264-DPS-Joint-Schedule-6-Key-Subcontractors-v10--20250626-7630,details
7475,RM6264-DPS-Joint-Schedule-7-Financial-Difficulties-v10--20250626-7648,details
7476,RM6264-DPS-Joint-Schedule-7-Financial-Difficulties-v10--20250626-7667,details
7477,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8104,details
7478,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8108,details
7479,RM6264-DPS-Order-Schedule-21-Northern-Ireland-Law-v10--20250626-8111,details
7480,RM6264-DPS-Order-Schedule-21-Northern-Ireland-Law-v10--20250626-8115,details
7481,RM6264-DPS-Order-Schedule-23-HMRC-v10--20250626-8133,details
7482,RM6264-DPS-Order-Schedule-25-Billable-Works-and-Projects-v10--20250626-8157,details
7483,RM6264-DPS-Order-Schedule-25-Billable-Works-and-Projects-v10--20250626-8164,details
7484,RM6264-DPS-Order-Schedule-26-Buyer-Remedies-for-Default-and-Step-in-Rights-v10--20250626-8175,details
7485,RM6264-DPS-Order-Schedule-26-Buyer-Remedies-for-Default-and-Step-in-Rights-v10--20250626-8177,details
7486,RM6264-DPS-Order-Schedule-17-MOD-Terms-V10--20250626-7882,details
7487,RM6264-DPS-Order-Schedule-19-Scottish-Law-v10--20250626-7890,details
7488,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7908,details
7489,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7911,details
7490,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7925,details
7491,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7926,details
7492,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7940,details
7493,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7980,details
7494,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7994,details
7495,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8007,details
7496,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8010,details
7497,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8011,details
7498,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8037,details
7499,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8049,details
7500,RM6264-DPS-Order-Schedule-13-Implementation-Plan-and-Testing-v10--20250626-7779,details
7501,RM6264-DPS-Order-Schedule-13-Implementation-Plan-and-Testing-v10--20250626-7785,details
7502,RM6264-DPS-Order-Schedule-13-Implementation-Plan-and-Testing-v10--20250626-7797,details
7503,RM6264-DPS-Order-Schedule-14-Service-Levels-v10--20250626-7830,details
